"ANIO","CVE_MES","CVE_ENT","INDICADOR"
2018,0,12,3623
2019,0,12,2714
2020,0,12,1690
2021,0,12,1468
2022,0,12,763
2015,0,13,2976
2016,0,13,3610
2017,0,13,4808
2018,0,13,4881
2019,0,13,3454
2020,0,13,2365
2021,0,13,2167
2022,0,13,1159
2015,0,14,7253
2016,0,14,13943
2017,0,14,20833
2018,0,14,19910
2019,0,14,16137
2020,0,14,9956
2021,0,14,10148
2022,0,14,4521
2015,0,15,43431
2016,0,15,37932
2017,0,15,41625
2018,0,15,47657
2019,0,15,41042
2020,0,15,32051
2021,0,15,29341
2022,0,15,13225
2015,0,16,5734
2016,0,16,5869
2017,0,16,6120
2018,0,16,5651
2019,0,16,5057
2020,0,16,4093
2021,0,16,4004
2022,0,16,1578
2015,0,17,3175
2016,0,17,3034
2017,0,17,2520
2018,0,17,2445
2019,0,17,2419
2020,0,17,2621
2021,0,17,2777
2022,0,17,1343
2015,0,18,188
2016,0,18,168
2017,0,18,221
2018,0,18,703
2019,0,18,281
2020,0,18,230
2021,0,18,305
2022,0,18,170
2015,0,19,2134
2016,0,19,2417
2017,0,19,2301
2018,0,19,1213
2019,0,19,1237
2020,0,19,1685
2021,0,19,2774
2022,0,19,1390
2015,0,20,243
2016,0,20,1587
2017,0,20,1577
2018,0,20,1637
2019,0,20,1553
2020,0,20,1163
2021,0,20,955
2022,0,20,497
2015,0,21,2935
2016,0,21,4532
2017,0,21,10066
2018,0,21,12512
2019,0,21,11531
2020,0,21,8159
2021,0,21,6184
2022,0,21,2864
2015,0,22,3508
2016,0,22,4347
2017,0,22,5050
2018,0,22,5291
2019,0,22,4035
2020,0,22,2939
2021,0,22,2905
2022,0,22,1507
2015,0,23,851
2016,0,23,446
2017,0,23,870
2018,0,23,1012
2019,0,23,1516
2020,0,23,1274
2021,0,23,1315
2022,0,23,543
2015,0,24,903
2016,0,24,1328
2017,0,24,1750
2018,0,24,2158
2019,0,24,2276
2020,0,24,1871
2021,0,24,2017
2022,0,24,1119
2015,0,25,3337
2016,0,25,3266
2017,0,25,4759
2018,0,25,3764
2019,0,25,2535
2020,0,25,2018
2021,0,25,2161
2022,0,25,971
2015,0,26,4651
2016,0,26,3691
2017,0,26,3483
2018,0,26,2825
2019,0,26,2399
2020,0,26,2029
2021,0,26,1587
2022,0,26,908
2015,0,27,1708
2016,0,27,2410
2017,0,27,3252
2018,0,27,4308
2019,0,27,2460
2020,0,27,1225
2021,0,27,1193
2022,0,27,527
2015,0,28,6416
2016,0,28,4284
2017,0,28,4949
2018,0,28,3851
2019,0,28,2751
2020,0,28,2054
2021,0,28,2037
2022,0,28,813
2015,0,29,1131
2016,0,29,1352
2017,0,29,2157
2018,0,29,1983
2019,0,29,1595
2020,0,29,1256
2021,0,29,1424
2022,0,29,680
2015,0,30,6144
2016,0,30,7560
2017,0,30,8927
2018,0,30,6952
2019,0,30,6635
2020,0,30,4675
2021,0,30,4231
2022,0,30,1941
2015,0,31,117
2016,0,31,105
2017,0,31,70
2018,0,31,75
2019,0,31,59
2020,0,31,43
2021,0,31,49
2022,0,31,15
2015,0,32,1959
2016,0,32,2077
2017,0,32,1924
2018,0,32,1802
2019,0,32,1418
2020,0,32,1145
2021,0,32,1286
2022,0,32,603
2015,0,0,145114
2016,0,0,152596
2017,0,0,178929
2018,0,0,177987
2019,0,0,151878
2020,0,0,114851
2021,0,0,108118
2022,0,0,50856
