"ANIO","CVE_MES","CVE_ENT","INDICADOR"
2019,0,15,2859
2020,0,15,2795
2021,0,15,2648
2022,0,15,1265
2015,0,16,952
2016,0,16,1450
2017,0,16,1481
2018,0,16,1623
2019,0,16,2080
2020,0,16,2433
2021,0,16,2732
2022,0,16,1421
2015,0,17,495
2016,0,17,656
2017,0,17,622
2018,0,17,783
2019,0,17,1019
2020,0,17,923
2021,0,17,1165
2022,0,17,555
2015,0,18,91
2016,0,18,43
2017,0,18,349
2018,0,18,399
2019,0,18,183
2020,0,18,171
2021,0,18,218
2022,0,18,94
2015,0,19,450
2016,0,19,641
2017,0,19,613
2018,0,19,746
2019,0,19,889
2020,0,19,847
2021,0,19,1003
2022,0,19,622
2015,0,20,225
2016,0,20,847
2017,0,20,961
2018,0,20,1172
2019,0,20,1199
2020,0,20,949
2021,0,20,827
2022,0,20,432
2015,0,21,556
2016,0,21,658
2017,0,21,1027
2018,0,21,1277
2019,0,21,1250
2020,0,21,981
2021,0,21,870
2022,0,21,513
2015,0,22,146
2016,0,22,121
2017,0,22,193
2018,0,22,205
2019,0,22,192
2020,0,22,201
2021,0,22,201
2022,0,22,75
2015,0,23,232
2016,0,23,165
2017,0,23,359
2018,0,23,774
2019,0,23,778
2020,0,23,649
2021,0,23,651
2022,0,23,288
2015,0,24,257
2016,0,24,333
2017,0,24,505
2018,0,24,527
2019,0,24,494
2020,0,24,732
2021,0,24,740
2022,0,24,369
2015,0,25,980
2016,0,25,1116
2017,0,25,1473
2018,0,25,1072
2019,0,25,896
2020,0,25,778
2021,0,25,600
2022,0,25,248
2015,0,26,589
2016,0,26,630
2017,0,26,727
2018,0,26,857
2019,0,26,1356
2020,0,26,1585
2021,0,26,1930
2022,0,26,876
2015,0,27,244
2016,0,27,283
2017,0,27,402
2018,0,27,570
2019,0,27,669
2020,0,27,600
2021,0,27,450
2022,0,27,170
2015,0,28,762
2016,0,28,852
2017,0,28,1053
2018,0,28,1094
2019,0,28,848
2020,0,28,707
2021,0,28,703
2022,0,28,249
2015,0,29,61
2016,0,29,83
2017,0,29,122
2018,0,29,133
2019,0,29,175
2020,0,29,120
2021,0,29,124
2022,0,29,78
2015,0,30,574
2016,0,30,1462
2017,0,30,2008
2018,0,30,1722
2019,0,30,1688
2020,0,30,1465
2021,0,30,1248
2022,0,30,501
2015,0,31,52
2016,0,31,50
2017,0,31,38
2018,0,31,48
2019,0,31,33
2020,0,31,54
2021,0,31,42
2022,0,31,20
2015,0,32,286
2016,0,32,552
2017,0,32,675
2018,0,32,686
2019,0,32,634
2020,0,32,1065
2021,0,32,1625
2022,0,32,635
2015,0,0,17885
2016,0,0,22542
2017,0,0,28870
2018,0,0,33738
2019,0,0,34689
2020,0,0,34555
2021,0,0,33318
2022,0,0,15400
