"ANIO","CVE_MES","CVE_ENT","INDICADOR"
2017,0,17,43
2018,0,17,24
2019,0,17,184
2020,0,17,135
2021,0,17,151
2022,0,17,65
2015,0,18,1
2016,0,18,5
2017,0,18,1
2018,0,18,4
2019,0,18,4
2020,0,18,8
2021,0,18,14
2022,0,18,9
2015,0,19,509
2016,0,19,626
2017,0,19,678
2018,0,19,536
2019,0,19,509
2020,0,19,389
2021,0,19,601
2022,0,19,373
2015,0,20,33
2016,0,20,53
2017,0,20,80
2018,0,20,130
2019,0,20,131
2020,0,20,113
2021,0,20,125
2022,0,20,66
2015,0,21,273
2016,0,21,122
2017,0,21,115
2018,0,21,168
2019,0,21,192
2020,0,21,145
2021,0,21,117
2022,0,21,54
2015,0,22,6
2016,0,22,11
2017,0,22,18
2018,0,22,104
2019,0,22,259
2020,0,22,242
2021,0,22,257
2022,0,22,126
2015,0,23,116
2016,0,23,41
2017,0,23,77
2018,0,23,126
2019,0,23,276
2020,0,23,197
2021,0,23,109
2022,0,23,38
2015,0,24,141
2016,0,24,218
2017,0,24,151
2018,0,24,122
2019,0,24,121
2020,0,24,151
2021,0,24,122
2022,0,24,62
2015,0,25,128
2016,0,25,104
2017,0,25,51
2018,0,25,64
2019,0,25,46
2020,0,25,58
2021,0,25,61
2022,0,25,32
2015,0,26,20
2016,0,26,142
2017,0,26,35
2018,0,26,10
2019,0,26,16
2020,0,26,55
2021,0,26,80
2022,0,26,34
2015,0,27,171
2016,0,27,148
2017,0,27,258
2018,0,27,331
2019,0,27,232
2020,0,27,105
2021,0,27,104
2022,0,27,74
2015,0,28,174
2016,0,28,107
2017,0,28,182
2018,0,28,138
2019,0,28,123
2020,0,28,137
2021,0,28,96
2022,0,28,68
2015,0,29,9
2016,0,29,0
2017,0,29,8
2018,0,29,1
2019,0,29,2
2020,0,29,2
2021,0,29,4
2022,0,29,3
2015,0,30,126
2016,0,30,192
2017,0,30,609
2018,0,30,578
2019,0,30,794
2020,0,30,714
2021,0,30,744
2022,0,30,414
2015,0,31,68
2016,0,31,57
2017,0,31,33
2018,0,31,5
2019,0,31,7
2020,0,31,1
2021,0,31,3
2022,0,31,4
2015,0,32,91
2016,0,32,81
2017,0,32,188
2018,0,32,235
2019,0,32,339
2020,0,32,362
2021,0,32,486
2022,0,32,253
2015,0,0,6008
2016,0,0,5739
2017,0,0,6143
2018,0,0,6721
2019,0,0,8734
2020,0,0,7960
2021,0,0,8827
2022,0,0,5435
