"ANIO","CVE_ENT","CVE_MES","DELITOS","POB","INDICADOR"
2017,27,3,8,2486932,0.321681493502838
2017,28,9,6,3559268,0.168573987685108
2017,28,11,5,3559268,0.140478323070924
2017,28,3,19,3559268,0.53381762766951
2017,28,12,13,3559268,0.365243639984401
2017,28,5,13,3559268,0.365243639984401
2017,28,2,14,3559268,0.393339304598586
2017,28,1,16,3559268,0.449530633826955
2017,28,6,8,3559268,0.224765316913478
2017,28,4,15,3559268,0.421434969212771
2017,28,10,9,3559268,0.252860981527662
2017,28,8,11,3559268,0.309052310756032
2017,28,0,140,3559268,3.93339304598586
2017,28,7,11,3559268,0.309052310756032
2017,29,12,0,1331372,0
2017,29,3,1,1331372,0.0751104875271524
2017,29,5,1,1331372,0.0751104875271524
2017,29,7,1,1331372,0.0751104875271524
2017,29,9,1,1331372,0.0751104875271524
2017,29,4,1,1331372,0.0751104875271524
2017,29,8,0,1331372,0
2017,29,1,1,1331372,0.0751104875271524
2017,29,10,1,1331372,0.0751104875271524
2017,29,0,8,1331372,0.600883900217219
2017,29,11,1,1331372,0.0751104875271524
2017,29,2,0,1331372,0
2017,29,6,0,1331372,0
2017,3,5,0,754270,0
2017,3,4,1,754270,0.13257851962825
2017,3,12,0,754270,0
2017,3,11,0,754270,0
2017,3,10,0,754270,0
2017,3,3,1,754270,0.13257851962825
2017,3,0,3,754270,0.397735558884749
2017,3,6,0,754270,0
2017,3,1,0,754270,0
2017,3,2,0,754270,0
2017,3,9,1,754270,0.13257851962825
2017,3,7,0,754270,0
2017,3,8,0,754270,0
2017,30,5,14,8376971,0.167124847394124
2017,30,12,11,8376971,0.131312380095383
2017,30,3,18,8376971,0.214874803792445
2017,30,4,12,8376971,0.143249869194963
2017,30,10,13,8376971,0.155187358294543
2017,30,0,172,8376971,2.05324812512781
2017,30,11,15,8376971,0.179062336493704
2017,30,9,14,8376971,0.167124847394124
2017,30,8,15,8376971,0.179062336493704
2017,30,1,15,8376971,0.179062336493704
2017,30,6,16,8376971,0.190999825593284
2017,30,7,16,8376971,0.190999825593284
2017,30,2,13,8376971,0.155187358294543
2017,31,12,0,2182255,0
2017,31,4,0,2182255,0
2017,31,0,0,2182255,0
2017,31,5,0,2182255,0
2017,31,3,0,2182255,0
2017,31,1,0,2182255,0
2017,31,11,0,2182255,0
2017,31,9,0,2182255,0
2017,31,10,0,2182255,0
2017,31,8,0,2182255,0
2017,31,7,0,2182255,0
2017,31,6,0,2182255,0
2017,31,2,0,2182255,0
2017,32,8,8,1629789,0.490861086925976
