"ANIO","CVE_MES","CVE_ENT","INDICADOR"
2020,0,14,1067
2021,0,14,1134
2022,0,14,636
2015,0,15,959
2016,0,15,766
2017,0,15,1080
2018,0,15,1964
2019,0,15,3952
2020,0,15,3941
2021,0,15,3576
2022,0,15,1807
2015,0,16,1136
2016,0,16,1101
2017,0,16,2016
2018,0,16,2240
2019,0,16,2327
2020,0,16,2010
2021,0,16,2510
2022,0,16,1139
2015,0,17,734
2016,0,17,843
2017,0,17,776
2018,0,17,734
2019,0,17,894
2020,0,17,884
2021,0,17,765
2022,0,17,394
2015,0,18,538
2016,0,18,188
2017,0,18,269
2018,0,18,332
2019,0,18,337
2020,0,18,129
2021,0,18,182
2022,0,18,134
2015,0,19,1849
2016,0,19,1611
2017,0,19,2599
2018,0,19,2547
2019,0,19,3485
2020,0,19,3869
2021,0,19,4369
2022,0,19,2507
2015,0,20,36
2016,0,20,324
2017,0,20,246
2018,0,20,328
2019,0,20,376
2020,0,20,254
2021,0,20,281
2022,0,20,151
2015,0,21,3133
2016,0,21,518
2017,0,21,713
2018,0,21,253
2019,0,21,484
2020,0,21,1273
2021,0,21,1740
2022,0,21,1172
2015,0,22,224
2016,0,22,826
2017,0,22,942
2018,0,22,1149
2019,0,22,1579
2020,0,22,1134
2021,0,22,1154
2022,0,22,646
2015,0,23,557
2016,0,23,582
2017,0,23,333
2018,0,23,500
2019,0,23,1028
2020,0,23,1028
2021,0,23,1279
2022,0,23,912
2015,0,24,142
2016,0,24,224
2017,0,24,269
2018,0,24,503
2019,0,24,779
2020,0,24,1357
2021,0,24,1022
2022,0,24,782
2015,0,25,939
2016,0,25,386
2017,0,25,857
2018,0,25,793
2019,0,25,614
2020,0,25,269
2021,0,25,145
2022,0,25,78
2015,0,26,2587
2016,0,26,1838
2017,0,26,936
2018,0,26,698
2019,0,26,1610
2020,0,26,2772
2021,0,26,3013
2022,0,26,1119
2015,0,27,1
2016,0,27,56
2017,0,27,41
2018,0,27,131
2019,0,27,123
2020,0,27,87
2021,0,27,48
2022,0,27,20
2015,0,28,854
2016,0,28,477
2017,0,28,351
2018,0,28,261
2019,0,28,223
2020,0,28,194
2021,0,28,164
2022,0,28,95
2015,0,29,68
2016,0,29,50
2017,0,29,48
2018,0,29,107
2019,0,29,151
2020,0,29,218
2021,0,29,186
2022,0,29,100
2015,0,30,80
2016,0,30,59
2017,0,30,296
2018,0,30,351
2019,0,30,495
2020,0,30,644
2021,0,30,977
2022,0,30,719
2015,0,31,179
2016,0,31,270
2017,0,31,370
2018,0,31,227
2019,0,31,388
2020,0,31,165
2021,0,31,223
2022,0,31,180
2015,0,32,93
2016,0,32,116
2017,0,32,232
2018,0,32,359
2019,0,32,330
2020,0,32,302
2021,0,32,314
2022,0,32,173
2015,0,0,32398
2016,0,0,30032
2017,0,0,45181
2018,0,0,58588
2019,0,0,70274
2020,0,0,76741
2021,0,0,82271
2022,0,0,43937
